Exercício: 2015
Período: 1o. bimestre
Escopo: Municípios
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita realizada total (últimos 12 meses)
Instituição;Cod.IBGE;UF;População;Conta;Valor
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Cota-Parte do ICMS;59471026,06
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Cota-Parte do IPVA;10899127,11
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Cota-Parte do ITR;6442,65
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Transferências da LC 87/1996;115918,20
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Transferências do FUNDEB;44447707,64
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Outras Transferências Correntes;71069204,88
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Outras Receitas Correntes;12917740,92
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;DEDUÇÕES (II);78020134,59
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Contrib. do Servidor para o Plano de Previdência;46897929,37
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Compensações Financ. entre Regimes Previdência;2473541,88
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;Dedução de Receita para Formação do FUNDEB;28648663,34
Prefeitura Municipal de Paulista - PE;2610707;PE;319769;RECEITA CORRENTE LÍQUIDA (III) = (I - II);331500721,87
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;RECEITAS CORRENTES (I);69481144,39
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Receita Tributária;9248498,97
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;IPTU;1690787,17
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;ISS;4093731,38
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;ITBI;842743,27
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;IRRF;1295375,85
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Outras Receitas Tributárias;1325861,30
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Receita de Contribuições;1379453,12
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Receita Patrimonial;1072815,46
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Receita de Serviços;58835,03
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Transferências Correntes;56504349,21
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Cota-Parte do FPM;13423297,22
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Cota-Parte do ICMS;19790277,47
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Cota-Parte do IPVA;2798086,46
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Cota-Parte do ITR;273916,91
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Transferências da LC 87/1996;24955,90
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Transferências da LC 61/1989;93505,47
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Transferências do FUNDEB;9984249,54
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Outras Transferências Correntes;10116060,24
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Outras Receitas Correntes;1217192,60
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;DEDUÇÕES (II);7168372,71
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;Dedução de Receita para Formação do FUNDEB;7168372,71
Prefeitura Municipal de Pimenta Bueno - RO;1100189;RO;37230;RECEITA CORRENTE LÍQUIDA (III) = (I - II);62312771,68
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;RECEITAS CORRENTES (I);22959798,10
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Receita Tributária;547440,01
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;IPTU;154459,77
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;ISS;8597604,94
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;ITBI;10722,96
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;IRRF;120860,78
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Outras Receitas Tributárias;-8336208,44
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Receita de Contribuições;404477,77
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Receita Patrimonial;672954,76
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Receita de Serviços;1800,00
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Transferências Correntes;21323550,77
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Cota-Parte do FPM;9564460,48
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Cota-Parte do ICMS;1609759,93
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Cota-Parte do IPVA;95744,80
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Cota-Parte do ITR;2982,41
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Transferências da LC 87/1996;4593,92
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Transferências do FUNDEB;6064960,27
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Outras Transferências Correntes;3981048,96
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Outras Receitas Correntes;9574,79
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;DEDUÇÕES (II);2174032,23
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;Dedução de Receita para Formação do FUNDEB;2174032,23
Prefeitura Municipal de Antônio Gonçalves - BA;2901809;BA;12083;RECEITA CORRENTE LÍQUIDA (III) = (I - II);20785765,87
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;RECEITAS CORRENTES (I);816835193,33
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Receita Tributária;192060910,33
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;IPTU;68112564,33
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;ISS;61383613,84
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;ITBI;26507485,07
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;IRRF;15476884,93
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Outras Receitas Tributárias;20580362,16
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Receita de Contribuições;29168988,98
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Receita Patrimonial;40494360,59
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Receita de Serviços;85974403,13
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Transferências Correntes;411782909,88
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Cota-Parte do FPM;52361146,19
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Cota-Parte do ICMS;157636668,45
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Cota-Parte do IPVA;48717002,64
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Cota-Parte do ITR;887422,19
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Transferências da LC 87/1996;662806,30
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Transferências do FUNDEB;73855711,72
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Outras Transferências Correntes;77662152,39
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Outras Receitas Correntes;57353620,42
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;DEDUÇÕES (II);74711437,17
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Contrib. do Servidor para o Plano de Previdência;20113665,08
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Compensações Financ. entre Regimes Previdência;2276996,43
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;Dedução de Receita para Formação do FUNDEB;52320775,66
Prefeitura Municipal de Indaiatuba - SP;3520509;SP;226602;RECEITA CORRENTE LÍQUIDA (III) = (I - II);742123756,16
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;RECEITAS CORRENTES (I);38315757,93
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Receita Tributária;1439209,90
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;IPTU;59399,56
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;ISS;655847,18
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;ITBI;41582,40
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;IRRF;591345,25
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Outras Receitas Tributárias;91035,51
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Receita de Contribuições;19876,95
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Receita Patrimonial;276415,24
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Receita de Serviços;248529,03
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Transferências Correntes;35915200,83
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Cota-Parte do FPM;14346863,21
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Cota-Parte do ICMS;2483013,26
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Cota-Parte do IPVA;432919,68
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Cota-Parte do ITR;3464,08
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Transferências da LC 87/1996;6390,70
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Transferências do FUNDEB;11255149,93
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Outras Transferências Correntes;7387399,97
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Outras Receitas Correntes;416525,98
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;DEDUÇÕES (II);3363167,90
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;Dedução de Receita para Formação do FUNDEB;3363167,90
Prefeitura Municipal de São Felipe - BA;2929107;BA;21548;RECEITA CORRENTE LÍQUIDA (III) = (I - II);34952590,03
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;RECEITAS CORRENTES (I);29560143,36
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Receita Tributária;3002225,07
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;IPTU;44496,42
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;ISS;1158761,45
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;ITBI;879058,82
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;IRRF;509019,03
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Outras Receitas Tributárias;410889,35
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Receita de Contribuições;664127,41
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Receita Patrimonial;223517,79
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Transferências Correntes;24964454,84
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Cota-Parte do FPM;10586345,31
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Cota-Parte do ICMS;4097213,43
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Cota-Parte do IPVA;421061,65
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Cota-Parte do ITR;100552,28
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Transferências da LC 87/1996;6352,74
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Transferências do FUNDEB;4861427,75
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Outras Transferências Correntes;4891501,68
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Outras Receitas Correntes;705818,25
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;DEDUÇÕES (II);3604555,00
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Contrib. do Servidor para o Plano de Previdência;643776,89
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;Dedução de Receita para Formação do FUNDEB;2960778,11
Prefeitura Municipal de Guapó - GO;5209200;GO;14419;RECEITA CORRENTE LÍQUIDA (III) = (I - II);25955588,36
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;RECEITAS CORRENTES (I);101173966,62
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Receita Tributária;13251795,09
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;IPTU;5302673,88
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;ISS;5301107,02
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;ITBI;958154,26
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;IRRF;1238382,22
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Outras Receitas Tributárias;451477,71
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Receita de Contribuições;4226616,10
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Receita Patrimonial;4135422,66
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Receita de Serviços;5928137,01
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Transferências Correntes;69941144,37
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Cota-Parte do FPM;16827245,98
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Cota-Parte do ICMS;24433743,81
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Cota-Parte do IPVA;5546596,21
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Cota-Parte do ITR;434572,28
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Transferências da LC 87/1996;103367,00
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Transferências do FUNDEB;13275756,50
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Outras Transferências Correntes;9319862,59
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Outras Receitas Correntes;3690851,39
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;DEDUÇÕES (II);12227134,72
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Contrib. do Servidor para o Plano de Previdência;2716617,99
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;Dedução de Receita para Formação do FUNDEB;9510516,73
Prefeitura Municipal de Cravinhos - SP;3513108;SP;33831;RECEITA CORRENTE LÍQUIDA (III) = (I - II);88946831,90
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;RECEITAS CORRENTES (I);161657620,90
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Receita Tributária;7115002,55
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;IPTU;65738,09
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;ISS;5218020,78
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;ITBI;620419,29
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;IRRF;853712,43
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Outras Receitas Tributárias;357111,96
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Receita de Contribuições;1501351,46
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Receita Patrimonial;1247742,01
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Transferências Correntes;150122338,03
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Cota-Parte do FPM;26267723,23
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Cota-Parte do ICMS;13784700,88
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Cota-Parte do IPVA;1533199,65
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Cota-Parte do ITR;30285,58
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Transferências da LC 87/1996;39880,20
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Transferências da LC 61/1989;52632,23
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Transferências do FUNDEB;27654209,67
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Outras Transferências Correntes;80759706,59
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Outras Receitas Correntes;1671186,85
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;DEDUÇÕES (II);8118247,24
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;Dedução de Receita para Formação do FUNDEB;8118247,24
Prefeitura Municipal de Barbalha - CE;2301901;CE;58347;RECEITA CORRENTE LÍQUIDA (III) = (I - II);153539373,66
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;RECEITAS CORRENTES (I);29485156,22
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;Receita Tributária;701852,39
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;Outras Receitas Tributárias;701852,39
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;Receita Patrimonial;283725,36
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;Receita de Serviços;402890,15
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;Transferências Correntes;24155397,62
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;Outras Transferências Correntes;24155397,62
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;Outras Receitas Correntes;3941290,70
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;DEDUÇÕES (II);2220855,61
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;Dedução de Receita para Formação do FUNDEB;2220855,61
Prefeitura Municipal de Mulungu do Morro - BA;2922052;BA;12398;RECEITA CORRENTE LÍQUIDA (III) = (I - II);27264300,61
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;RECEITAS CORRENTES (I);26042117,28
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Receita Tributária;435110,97
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;IPTU;15015,35
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;ISS;136196,82
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;ITBI;6987,43
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;IRRF;236556,21
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Outras Receitas Tributárias;40355,16
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Receita de Contribuições;476860,44
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Receita Patrimonial;591851,00
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Receita de Serviços;100,00
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Transferências Correntes;24523783,69
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Cota-Parte do FPM;9639259,22
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Cota-Parte do ICMS;2590856,79
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Cota-Parte do IPVA;472130,11
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Cota-Parte do ITR;541,62
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Transferências da LC 87/1996;5130,81
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Transferências da LC 61/1989;13798,71
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Transferências do FUNDEB;7878562,10
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Outras Transferências Correntes;3923504,33
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Outras Receitas Correntes;14411,18
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;DEDUÇÕES (II);2939186,66
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Contrib. do Servidor para o Plano de Previdência;476860,44
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;Dedução de Receita para Formação do FUNDEB;2462326,22
Prefeitura Municipal de Jucati - PE;2608255;PE;11133;RECEITA CORRENTE LÍQUIDA (III) = (I - II);23102930,62
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;148873;RECEITAS CORRENTES (I);205847882,32
Prefeitura Municipal de Abaetetuba - PA;1500107;PA;148873;Receita Tributária;5837430,85
